,streaming,clio,wc_holdings,discard,title,bib_id,oclc_num,format,author,holdings_sup,bib_sup,tag_965,lp,historic_circs,comments,reserve_past_few,location,clio_y_n,num_libs
6614,,,,,"Sonata no. 7, op. 10, no. 3 ; Sonata no. 23, op. 57 : ""Appassionata"" [sound recording] / Beethoven. ",621527,13435534,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,N,,,,,,bsr,y,96
6615,,,,,"Sonata no. 9, in A major, for violin and piano, op. 47 (Kreutzer) Sonata no. 1, in D major, op. 12, no. 1. ",1556143,5107065,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,y,34
6616,,,,,Sonata no.3 in F minor: op.5 [sound recording] / Johannes Brahms. ,2842750,565179,MUSICAL SOUND RECORDING,"Brahms, Johannes, 1833-1897. ",Y,Y,,,,,,bsr,y,88
6617,,,,,Sonata no.4 [sound recording] / Beethoven. ,1957367,36996918,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,13
6618,,,,,"Sonata, op. 147 [sound recording] / Dmitri Shostakovich. ",2603276,39129559,MUSICAL SOUND RECORDING,"Shostakovich, DmitriiÌ Dmitrievich, 1906-1975. ",Y,Y,,,,,,bsr,n,12
6619,,,,,Sonatas & partitas [sound recording] / Bach. ,8528991,40369064,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,Y,,,,,,bsr,n,16
6620,,,,,Sonatas & partitas [sound recording] / Johann Sebastian Bach. ,1977294,42574114,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,Y,,,,,,bsr,y,62
6621,,,,,Sonatas & partitas for solo violin [sound recording] / Bach. ,7182001,43871200,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,Y,,,,,,bsr,y,41
6622,,,,,Sonatas / Scarlatti. Gavotte ; Le rappel des oiseaux ; Les sauvages ; Les niais de Sologne / Rameau [sound recording]. ,3292557,20446574,MUSICAL SOUND RECORDING,"Scarlatti, Domenico, 1685-1757. ",Y,Y,,,,,,bsr,y,37
6623,,,,,Sonatas [sound recording] / Mendelssohn. ,1760656,20359323,MUSICAL SOUND RECORDING,"Mendelssohn-Bartholdy, Felix, 1809-1847. ",Y,Y,,,,,,bsr,n,81
6624,,,,,Sonatas [sound recording] / Scarlatti. ,2001225,30147995,MUSICAL SOUND RECORDING,"Scarlatti, Domenico, 1685-1757. ",N,Y,,,,,,bsr,y,80
6625,,,,,Sonatas and partitas for unaccompanied violin. ,2058960,5907126,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,N,rcp3165,,,,,bsr,y,46
6626,,,,,Sonatas and trios [sound recording] ,2060223,3147930,MUSICAL SOUND RECORDING,"Telemann, Georg Philipp, 1681-1767. ",Y,N,rcp3165,,,,,bsr,y,82
6627,,,,,Sonatas for brass and piano [sound recording] = BlaÌsersonaten / Hindemith. ,2068391,27416919,MUSICAL SOUND RECORDING,"Hindemith, Paul, 1895-1963. ",Y,Y,,,,,,bsr,n,139
6628,,,,,Sonatas for flute and continuo [sound recording] : (complete). ,3015666,5759018,MUSICAL SOUND RECORDING,"Handel, George Frideric, 1685-1759. ",Y,Y,,,,,,bsr,n,56
6629,,,,,Sonatas for harpsichord [sound recording]. ,287505,4769916,MUSICAL SOUND RECORDING,"Scarlatti, Domenico, 1685-1757. ",Y,Y,,,,,,bsr,n,47
6630,,,,,Sonatas for piano and violin [sound recording] / Wolfgang Amadeus Mozart. ,1712973,34262461,MUSICAL SOUND RECORDING,"Mozart, Wolfgang Amadeus, 1756-1791. ",Y,Y,,,,,,bsr,n,
6631,,,,,"Sonatas for piano, vol. 2 [sound recording] ",2861357,46318514,MUSICAL SOUND RECORDING,"Haydn, Joseph, 1732-1809. ",Y,Y,,,,,,bsr,n,6
6632,,,,,Sonatas for piano. Vol. 1 [sound recording]. ,2861365,25653949,MUSICAL SOUND RECORDING,"Haydn, Joseph, 1732-1809. ",Y,Y,,,,,,bsr,y,19
6633,,,,,Sonatas for piano. Vol. 3 [sound recording]. ,2861356,25653962,MUSICAL SOUND RECORDING,"Haydn, Joseph, 1732-1809. ",Y,Y,,,,,,bsr,y,19
6634,,,,,Sonatas for viola & piano [sound recording] / Brahms. ,742303,29274628,MUSICAL SOUND RECORDING,"Brahms, Johannes, 1833-1897. ",Y,Y,,,,,,bsr,n,3
6635,,,,,Sonatas for violin and piano [sound recording] / Nielsen. ,1699465,23655358,MUSICAL SOUND RECORDING,"Nielsen, Carl, 1865-1931. ",Y,Y,,,,,,bsr,n,50
6636,,,,,Sonatas nos. 11 and 24 [sound recording] ; Fantaisie in G minor / Beethoven. ,3003157,46827157,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,2
6637,,,,,Sonatas nos. 28 and 31 [sound recording] / Beethoven. ,3003158,46827158,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,3
6638,,,,,Sonatas opp. 101 & 106 [sound recording] / Beethoven. ,1968086,31695830,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,37
6639,,,,,"Sonatas opp. 109, 110, 111 [sound recording] / Beethoven. ",1908053,27665962,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,31
6640,,,,,Sonatas. ,2058242,3114337,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,N,rcp3183,,,,,bsr,y,41
6641,,,,,"Sonate A-dur, D. 959 ; ZwoÌlf Deutsche TaÌnze (LaÌndler) [sound recording] / Franz Schubert. ",3005748,152077806,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,2
6642,,,,,"Sonate c-moll op. posth., D 958 ; Allegretto c-moll, D 915 [sound recording] / Franz Schubert. ",3005749,7799117,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,37
6643,,,,,"Sonate en fa dieÌse mineur, D 571/604/570 [sound recording] ; Sonate en reÌ majeur, opus 53, D 850 / Schubert. ",2528813,31286244,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,10
6644,,,,,"Sonate en fa mineur, D 625/505 [sound recording] ; Sonate en ut mineur, D 958 / Schubert. ",2603284,30771941,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,11
6645,,,,,"Sonate en la majeur, op. posth. 120, D 664 [sound recording] ; Sonate en si beÌmol majeur, D 960 / Schubert. ",2631909,32901889,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,9
6646,,,,,Sonate en la majeur... [sound recording] / F. Schubert. ,2230210,36986840,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,8
6647,,,,,"Sonate en la mineur, op. posth. 143, D 784 [sound recording] ; Sonate en la majeur, D 949 / Schubert. ",2603283,505742775,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,
6648,,,,,"Sonate en la mineur, op. posth. 164, D 537 [sound recording] ; Sonate en sol majeur, opus 78, D 894 / Schubert. ",2631910,32901867,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,9
6649,,,,,"Sonate fuÌr Klavier und Violine Nr. 5 F-dur, Op. 24, (""FruÌhlings- Sonate"") Rondo fuÌr Klavier und Violine G-dur, WoO 41. ZwoÌlf Variationen uÌber das Thema ""Se vuol ballare"" aus Mozarts Oper ""Le nozze di Figaro"" fuÌr Klavier und Violine F-dur, WoO ",398722,3941105,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,43
6650,,,,,"Sonate fuÌr Klavier und Violoncello g-moll op. 65 / FreÌdeÌric Chopin. Adagio und Allegro : fuÌr Violoncello und Klavier As-dur op. 70 / Robert Schumann ; [arr., Friedrich GruÌtzmacher]. Polonaise brillante : fuÌr Klavier und Violoncello C-dur op. 3",398302,12915716,MUSICAL SOUND RECORDING,"Chopin, FreÌdeÌric, 1810-1849. ",Y,Y,,,,,,bsr,n,89
6651,,,,,"Sonate fuÌr Violine und Klavier. Sonate fuÌr Violoncello und Klavier. Sonate fuÌr FloÌte, Viola und Harfe [sound recording]. ",287699,79680168,MUSICAL SOUND RECORDING,"Debussy, Claude, 1862-1918. ",Y,Y,,,,,,bsr,n,13
6652,,,,,Sonate fÌur Violine und Klavier op. 105 ; Sonate fÌur Violine und Klavier op. 121 [sound recording] / Robert Schumann. ,7176984,17698320,MUSICAL SOUND RECORDING,"Schumann, Robert, 1810-1856. ",Y,Y,,,,,,bsr,n,180
6653,,,,,Sonate pour piano et violon ; Quatuor aÌ clavier (inacheveÌ) [sound recording] / Guillaume Lekeu. ,2230224,30444214,MUSICAL SOUND RECORDING,"Lekeu, Guillaume, 1870-1894. ",Y,Y,,,,,,bsr,n,12
6654,,,,,Sonate pour violon et piano op. 79 [sound recording] / Charles-Marie Widor ; Sonate pour violon et piano op. 59 / Vincent d'Indy. ,2162678,30390120,MUSICAL SOUND RECORDING,"Widor, Charles-Marie, 1844-1937. ",Y,N,,,,,,bsr,y,13
6655,,,,,Sonaten fuÌr Klarinette & Klavier op. 120 [sound recording] / Johannes Brahms. ,742288,10467919,MUSICAL SOUND RECORDING,"Brahms, Johannes, 1833-1897. ",Y,Y,,,,,,bsr,n,6
6656,,,,,Sonaten fuÌr Klavier und Violine [sound recording] = Sonatas for piano and violin = Sonates pour piano et violon / Johannes Brahms. ,7518756,26058416,MUSICAL SOUND RECORDING,"Brahms, Johannes, 1833-1897. ",Y,Y,,,,,,bsr,n,13
6657,,,,,Sonaten und Rondos fuÌr Kenner und Liebhaber : 2. Sammlung (1780) [sound recording] / Carl Philipp Emanuel Bach. ,705535,15164376,MUSICAL SOUND RECORDING,"Bach, Carl Philipp Emanuel, 1714-1788. ",Y,Y,,,,,,bsr,n,3
6658,,,,,"Sonaten und Sonatinen aus ""Versuch uÌber die wahre Art das Clavier zu spielen"", 1753 [sound recording] = Sonatas and sonatinas from ""Essay on the true art of playing keyboard instruments"" = Sonates et sonatines de l'Essai sur la veÌritable manieÌre de ",519832,23103621,MUSICAL SOUND RECORDING,"Bach, Carl Philipp Emanuel, 1714-1788. ",Y,Y,,,,,,bsr,n,9
6659,,,,,Sonates & partitas pour violon seul [sound recording] ; Suites pour violoncelle seul ; Petit livre d'Anna-Magdalena Bach / Jean-SeÌbastien Bach. ,8601967,86088005,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,Y,,,,,,bsr,n,5
6660,,,,,"Sonates op 53, 54, 57 [sound recording] : ""aÌ Waldstein"" ""Appassionata"" / Ludwig van Beethoven ; [performed by] Abdel Rahman el Bacha, piano/Klavier. ",8519572,707611828,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,1
6661,,,,,Sonates pour le pianoforte sur instruments d'eÌpoque. Tome 4 [sound recording] / Schubert. ,2336976,33255970,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,12
6662,,,,,Sonates pour piano [sound recording] / Beethoven. ,8633949,22473297,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,26
6663,,,,,"Sonates pour piano et violon [sound recording] = Violin sonatas / Franck, Magnard. ",2552235,22981003,MUSICAL SOUND RECORDING,"Dumay, Augustin. ",Y,Y,,,,,,bsr,n,44
6664,,,,,"Sonatina in G, op. 100 [sound recording] / DvorÌaÌk. From my homeland / Smetana. Four romantic pieces : op. 75 / DvorÌaÌk. ",2097858,38564592,MUSICAL SOUND RECORDING,"DvorÌaÌk, AntoniÌn, 1841-1904. ",Y,Y,,,,,,bsr,n,
6665,,,,,Song of songs; [sound recording] [21 motets for 5 voices on texts from the Song of Solomon] ,287740,3463672,MUSICAL SOUND RECORDING,"Palestrina, Giovanni Pierluigi da, 1525?-1594. ",Y,Y,,,,,,bsr,y,92
6666,,,,,Song of the nightingale [sound recording] / Stravinsky. Mysterious mountain : (Symphony no. 2) / Hovhaness. The fairy's kiss : Divertimento / Stravinsky. ,1725035,16106857,MUSICAL SOUND RECORDING,"Stravinsky, Igor, 1882-1971. ",Y,Y,,,,,,bsr,n,164
6667,,,,,Song recital [sound recording] / Kathleen Ferrier. ,2351358,25138732,MUSICAL SOUND RECORDING,"Ferrier, Kathleen, 1912-1953. ",Y,Y,,,,,,bsr,n,33
6668,,,,,Songmakers' Almanac Schubertiade [sound recording]. ,6800465,39126429,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,30
6669,,,,,"Songs & dances of death [sound recording] / Mussorgsky orch. Shostakovich. Opera arias & songs / Mossorgsky, Rimsky-Korsakov & Tchaikovsky. ",8961620,54447638,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,Y,,,,,,bsr,n,38
6670,,,,,Songs & small pieces [sound recording] / Puccini. ,2354868,18641342,MUSICAL SOUND RECORDING,"Puccini, Giacomo, 1858-1924. ",Y,Y,,,,,,bsr,n,65
6671,,,,,Songs [sound record]. ,742276,2359121,MUSICAL SOUND RECORDING,"Strauss, Richard, 1864-1949. ",Y,Y,,,,,,bsr,n,112
6672,,,,,Songs [sound recording] / Aaron Copland. ,963187,23348744,MUSICAL SOUND RECORDING,"Copland, Aaron, 1900-1990. ",Y,N,,,,,,bsr,y,104
6673,,,,,Songs [sound recording] / Barber. ,2190390,19650775,MUSICAL SOUND RECORDING,"Barber, Samuel, 1910-1981. ",Y,Y,,,,,,bsr,n,147
6674,,,,,"Songs [sound recording] / Berlioz, Wagner, Liszt. ",2328389,31826395,MUSICAL SOUND RECORDING,"Hampson, Thomas. ",Y,Y,,,,,,bsr,n,159
6675,,,,,Songs [sound recording] / Charles Ives. ,705646,15516974,MUSICAL SOUND RECORDING,"Ives, Charles, 1874-1954. ",Y,N,,,,,,bsr,y,186
6676,,,,,Songs [sound recording] / Edvard Grieg ; Wesendonck Lieder ; Tristan und Isolde. Liebestod / Richard Wagner. ,2331249,35040122,MUSICAL SOUND RECORDING,"Grieg, Edvard, 1843-1907. ",Y,Y,,,,,,bsr,n,8
6677,,,,,"Songs [sound recording] / Franz Schubert. The book of the hanging gardens, op. 15 / Arnold Schoenberg. ",2996857,81885030,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,n,6
6678,,,,,Songs [sound recording] / Giuseppe Verdi. ,2252247,17784034,MUSICAL SOUND RECORDING,"Verdi, Giuseppe, 1813-1901. ",Y,Y,,,,,,bsr,y,55
6679,,,,,Songs [sound recording] / Grieg. ,2351737,30106152,MUSICAL SOUND RECORDING,"Grieg, Edvard, 1843-1907. ",Y,Y,,,,,,bsr,n,61
6680,,,,,Songs [sound recording] / Heitor Villa-Lobos. ,1810737,32000822,MUSICAL SOUND RECORDING,"Villa-Lobos, Heitor. ",Y,Y,,,,,,bsr,n,60
6681,,,,,Songs [sound recording] / Mozart. ,2190391,14927208,MUSICAL SOUND RECORDING,"Mozart, Wolfgang Amadeus, 1756-1791. ",Y,Y,,,,,,bsr,n,75
6682,,,,,"Songs [sound recording] / Rossini, Meyerbeer. ",2252232,26206755,MUSICAL SOUND RECORDING,"Hampson, Thomas. ",Y,Y,,,,,,bsr,n,121
6683,,,,,Songs [sound recording] / Samuel Barber. ,1440710,30366658,MUSICAL SOUND RECORDING,"Barber, Samuel, 1910-1981. ",Y,N,,,,,,bsr,y,445
6684,,,,,Songs [sound recording] / Schubert. ,520250,29285288,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,y,14
6685,,,,,Songs [sound recording] / Schubert. ,520250,29285288,MUSICAL SOUND RECORDING,"Schubert, Franz, 1797-1828. ",Y,Y,,,,,,bsr,y,14
6686,,,,,Songs [sound recording] / by Charles Gounod. ,1957336,30308095,MUSICAL SOUND RECORDING,"Gounod, Charles, 1818-1893. ",Y,Y,,,,,,bsr,y,154
6687,,,,,Songs [sound recording] : Songs and duets by / Camille Saint-SaeÌns. ,1705962,20779148,MUSICAL SOUND RECORDING,"Saint-SaeÌns, Camille, 1835-1921. ",Y,Y,,,,,,bsr,n,89
6688,,,,,Songs [sound recording] ; Lady Macbeth of Mtsensk / Shostakovich. ,5958126,70878854,MUSICAL SOUND RECORDING,"Shostakovich, DmitriiÌ Dmitrievich, 1906-1975. ",Y,N,,,,,,bsr,y,28
6689,,,,,Songs [sound recording] = Lieder / Igor Stravinsky. ,1707129,31083262,MUSICAL SOUND RECORDING,"Stravinsky, Igor, 1882-1971. ",Y,Y,,,,,,bsr,n,48
6690,,,,,Songs [sound recording] = Lieder / Schumann. ,9005474,638709131,MUSICAL SOUND RECORDING,"Schumann, Robert, 1810-1856. ",Y,Y,,,,,,bsr,n,4
6691,,,,,Songs [sound recording] = MeÌlodies = Lieder / Rachmaninov. ,1906151,31916725,MUSICAL SOUND RECORDING,"Rachmaninoff, Sergei, 1873-1943. ",Y,Y,,,,,,bsr,n,
6692,,,,,Songs [sound recording]. ,398533,2791080,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,N,,,,,,bsr,y,176
6693,,,,,"Songs and dances of death [sound recording] / Modest Mussorgsky. Symphony No. 5 in E minor, Op. 64 / Peter Tchaikovsky. ",1985891,36106738,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,Y,,,,,,bsr,n,21
6694,,,,,Songs and dances of death [sound recording] ; The nursery / Modest Mussorgsky. ,2315586,33114573,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,Y,,,,,,bsr,n,112
6695,,,,,Songs and dances of death [sound recording] = Lieder und TaÌnze des Todes = Chants et dances de la mort / Modest Mussorgsky ; orch. Dmitri Shostakovich. Symphony no. 14 op. 135 / Dmitri Shostakovich. ,1966720,30458514,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,Y,,,,,,bsr,n,119
6696,,,,,Songs and dances of death [sound recording] = Lieder und TaÌnze des Todes = Chants et danses de la mort. ,1738017,30578920,MUSICAL SOUND RECORDING,"Hvorostovsky, Dmitri. ",Y,N,,,,,,bsr,y,189
6697,,,,,Songs and dances. [sound recording] ,199850,4353090,MUSICAL SOUND RECORDING,"Thorne, Francis. ",Y,Y,,,,,,bsr,n,14
6698,,,,,Songs and waltzes from Vienna [sound recording] ,2179366,31268399,MUSICAL SOUND RECORDING,,Y,Y,,,,,,bsr,n,39
6699,,,,,Songs by Hugo Wolf & Alban Berg [sound recording]. ,7338503,36184791,MUSICAL SOUND RECORDING,,Y,Y,,,,,,bsr,y,14
6700,,,,,Songs from Des Knaben Wunderhorn ; Symphony no. 2 in C minor [sound recording] : Resurrection / Gustav Mahler. ,1712967,503437748,MUSICAL SOUND RECORDING,"Mahler, Gustav, 1860-1911. ",Y,Y,,,,,,bsr,n,
6701,,,,,Songs from Shakespeare's plays [sound recording]. ,3409892,50315346,MUSICAL SOUND RECORDING,"Houston, Marie. ",Y,Y,,,,,,bsr,y,4
6702,,,,,Songs from the plays of Shakespeare [sound recording] ,199913,45886910,MUSICAL SOUND RECORDING,,Y,N,,,,,,bsr,y,7
6703,,,,,Songs in Swedish [sound recording] / Jussi BjoÌrling. ,2362554,24514718,MUSICAL SOUND RECORDING,"BjoÌrling, Jussi, 1911-1960. ",Y,Y,,,,,,bsr,n,21
6704,,,,,Songs in red and gray [sound recording] / Suzanne Vega. ,9062457,696835016,MUSICAL SOUND RECORDING,"Vega, Suzanne. ",Y,Y,,,,,,bsr,n,1
6705,,,,,Songs my mother taught me [sound recording] ,2275954,41328099,MUSICAL SOUND RECORDING,"Sutherland, Joan, 1926-2010. ",Y,Y,,,,,,bsr,n,
6706,,,,,Songs my mother taught me [sound recording] ,2260138,32294650,MUSICAL SOUND RECORDING,"Lear, Evelyn. ",Y,Y,,,,,,bsr,n,17
6707,,,,,Songs of Israel [sound recording] ,1677660,8706171,MUSICAL SOUND RECORDING,Dudaim. ,Y,N,RECONanx2,,,,,bsr,y,20
6708,,,,,Songs of Spain [sound recording] = Cantos de EspanÌa = Lieder aus Spanien = Chants d'Espagne. ,6229986,42775165,MUSICAL SOUND RECORDING,"Angeles, Victoria de los. ",Y,Y,,,,,,bsr,n,7
6709,,,,,Songs of Stephen Foster [sound recording]. ,519913,3509975,MUSICAL SOUND RECORDING,"Foster, Stephen Collins, 1826-1864. ",Y,Y,,,,,,bsr,y,53
6710,,,,,Songs of a wayfarer ; Des Knaben Wunderhorn : two songs ; Songs from RuÌckert [sound recording] / Mahler. ,705509,506643315,MUSICAL SOUND RECORDING,"Mahler, Gustav, 1860-1911. ",Y,Y,,,,,,bsr,n,1
6711,,,,,Songs of a wayfarer [sound recording] (Lieder eines fahrenden Gesellen) ,705729,3779925,MUSICAL SOUND RECORDING,"Mahler, Gustav, 1860-1911. ",Y,Y,,,,,,bsr,n,22
6712,,,,,"Songs of desire [sound recording] / songs by Rimsky-Korsakov, Borodin, Moussorgsky, Balakirev, Cui. ",1987404,32912836,MUSICAL SOUND RECORDING,"Borodina, OlÊ¹ga. ",Y,Y,,,,,,bsr,n,64
6713,,,,,Songs of free men [sound recording]. ,5263590,38314347,MUSICAL SOUND RECORDING,"Robeson, Paul, 1898-1976. ",Y,Y,,,,,,bsr,n,288
6714,,,,,Songs of sunset ; An Arabesque ; A mass of life [sound recording] / Delius. ,1975034,28229323,MUSICAL SOUND RECORDING,"Delius, Frederick, 1862-1934. ",Y,Y,,,,,,bsr,n,76
6715,,,,,Songs of sunset ; Cynara ; An arabesque [sound recording] / Frederick Delius. ,742283,8694630,MUSICAL SOUND RECORDING,"Delius, Frederick, 1862-1934. ",Y,Y,,,,,,bsr,n,49
6716,,,,,Songs of the Auvergne [phonodisc]. ,398540,29283249,MUSICAL SOUND RECORDING,"Canteloube, Joseph, 1879-1957. ",Y,Y,,,,,,bsr,y,2
6717,,,,,Songs of the Auvergne [sound recording] / arr. Joseph Canteloube. ,2122658,18234505,MUSICAL SOUND RECORDING,"Canteloube, Joseph, 1879-1957. ",Y,Y,,,,,,bsr,y,26
6718,,,,,Songs of the Auvergne [sound recording] : complete / Joseph Canteloube. ,2371440,31294843,MUSICAL SOUND RECORDING,"Canteloube, Joseph, 1879-1957. ",Y,Y,,,,,,bsr,n,34
6719,,,,,Songs of the Chippewa. [sound recording] ,1648466,4239586,MUSICAL SOUND RECORDING,"Densmore, Frances, 1867-1957, ",Y,N,RECONanx2,,,,,bsr,y,86
6720,,,,,Songs of the Pawnee ; Songs of the Northern Ute [sound recording] ,3366306,3703079,MUSICAL SOUND RECORDING,,Y,Y,,,,,,bsr,n,94
6721,,,,,Songs of the Sioux. [sound recording] Edited by Frances Densmore. ,1647977,4441324,MUSICAL SOUND RECORDING,"Densmore, Frances, 1867-1957, ",Y,N,RECONanx2,,,,,bsr,y,69
6722,,,,,"Songs of the Yuma, Cocopa, and Yaqui. [sound recording] ",1648359,4272800,MUSICAL SOUND RECORDING,"Densmore, Frances, 1867-1957. ",Y,N,RECONanx2,,,,,bsr,y,102
6723,,,,,Songs of the earth [sound recording]. ,4108234,38234911,MUSICAL SOUND RECORDING,United States Air Force Band. ,Y,N,,,,,,bsr,y,695
6724,,,,,Songs of wonder. At the corner of the sky [sound recording] ,129367,4062650,MUSICAL SOUND RECORDING,"Smit, Leo, 1921-1999. ",Y,N,,,,,,bsr,y,39
6725,,,,,Songs of wonder. At the corner of the sky [sound recording] ,129367,4062650,MUSICAL SOUND RECORDING,"Smit, Leo, 1921-1999. ",Y,N,,,,,,bsr,y,39
6726,,,,,Songs our mothers taught us [sound recording] ,1703159,22996782,MUSICAL SOUND RECORDING,,Y,Y,,,,,,bsr,n,19
6727,,,,,Songs to poems of Paul Verlaine. [Sound recording] ,398592,3434789,MUSICAL SOUND RECORDING,,Y,Y,,,,,,bsr,n,92
6728,,,,,Songs to the poetry of Goethe and MoÌrike [sound recording] / by Hugo Wolf. ,1396810,26138185,MUSICAL SOUND RECORDING,"Wolf, Hugo, 1860-1903. ",Y,N,,,,,,bsr,y,208
6729,,,,,Songs with orchestra / Duparc. PoeÌme de l'amour et de la mer / Chausson [sound recording] ,520061,19091265,MUSICAL SOUND RECORDING,"Duparc, Henri, 1848-1933. ",Y,Y,,,,,,bsr,n,82
6730,,,,,Songs with orchestra [sound recording] ; The mountain thrall : op. 32 ; Before a southern convent : op. 20 ; Bergliot : op. 42 / Edvard Grieg. ,2235088,32026422,MUSICAL SOUND RECORDING,"Grieg, Edvard, 1843-1907. ",Y,Y,,,,,,bsr,n,28
6731,,,,,Songs you love [sound recording] / Elisabeth Schwarzkopf. ,8625971,74280067,MUSICAL SOUND RECORDING,"Schwarzkopf, Elisabeth. ",Y,Y,,,,,,bsr,n,28
6732,,,,,"Songs, melodies, Lieder op. 74 [sound recording] / Chopin. ",2162692,15470402,MUSICAL SOUND RECORDING,"Chopin, FreÌdeÌric, 1810-1849. ",Y,Y,,,,,,bsr,y,32
6733,,,,,Songs. Vol. II [sound recording] / Charles Ives. ,2190392,20556511,MUSICAL SOUND RECORDING,"Ives, Charles, 1874-1954. ",Y,Y,,,,,,bsr,n,100
6734,,,,,Sonnambula [sound recording] / Bellini. ,1985192,40914806,MUSICAL SOUND RECORDING,"Bellini, Vincenzo, 1801-1835. ",Y,Y,,,,,,bsr,y,9
6735,,,,,Sonnambula [sound recording] / Bellini. ,1762580,22514383,MUSICAL SOUND RECORDING,"Bellini, Vincenzo, 1801-1835. ",Y,Y,,,,,,bsr,y,251
6736,,,,,Sonnambula [sound recording] / Bellini. ,1762561,15071780,MUSICAL SOUND RECORDING,"Bellini, Vincenzo, 1801-1835. ",Y,Y,,,,,,bsr,y,105
6737,,,,,Sonnambula [sound recording] / Bellini. ,1985192,40914806,MUSICAL SOUND RECORDING,"Bellini, Vincenzo, 1801-1835. ",Y,Y,,,,,,bsr,y,9
6738,,,,,Sonnambula [sound recording] / Bellini. ,1984542,29767817,MUSICAL SOUND RECORDING,"Bellini, Vincenzo, 1801-1835. ",Y,Y,,,,,,bsr,y,17
